0	0,06227	mutter vater brief emma odilie freude luise all stube uhr gruß marie fanny reizenstein abend woche tag montag sonntag otto essen kind großmutter kleid mittwoch falk gott würzburg emanuel helene nachmittag geliebte stein fischer schreiben tante vormittag arbeit hr ritter kaffee kuss angst freitag donnerstag sonnabend mittag förster stunde zeile 
1	0,05265	emanuel antonie amanda richter henriette liebe kind pauline schwester caroline mutter geliebte freundin bayreuth leopold gatte reinhold reise wesen erziehung graf sinn liebling pflege pestalozzi kummer schwager gott haus bayreuther schweiz weiblichkeit edle wagner knabe arzt weise engel vater anstalt überzeugung anlage opfer gattin fieber äußere lieben erfahrung panzerbieter meinung 
2	0,03324	zeitung blatt publikum welt redaktion all abdruck hochwürden ew blättern überzeugung schicksal beitrag aufsatz kunst verlagshandlung voss rezension handlung künstler zeitschrift journal buchhandlung mitarbeiter anzeige notiz gewinn gesellschaft ausdruck kosten merkur anzahl kleinigkeit doktor werk dr schlechte redakteur ton paar lektüre bogen papier wort korrespondent mode stück ausflucht verfasser bemerkung 
3	0,71762	brief herz liebe freund tag mensch freude zeit leben seele gott wort freundin jahr auge reise wunsch himmel gefühl augenblick kind freundschaft gruß gedanke seite glück hoffnung hand frau verhältnis andenken haus gemüt geist gesundheit wesen nachricht schwester richter stunden zeile genuss bild welt mutter woche sohn tochter güte weib 
4	0,02631	bild wagner anton original maler herr gemälde paul junge jugend bein voß kopie jean bettenburg paar glaube nacht leser johannes wunde rücksicht schimmel landschaft porträt schwarz zeichnung wilhelm geld engel prinz evangelist wasser husten schüler carl jahn ähnlichkeit einladung unrecht alte akte fortschritt griesbach gottheit fleisch sieg teufel frühling geliebte 
5	0,16712	kind leben vater mutter gott tod schmerz herz jahr glück tochter kraft familie schicksal wille welt ruhe trost krankheit gefühl monat mädchen pflicht leiden sohn alter verlust geist brust gesellschaft engel freundin wesen segen teilnahme natur knabe schwester verstand grab erziehung sorgen sorge schwäche friede verhältnis unglück gemüt heim erleichterung 
6	0,03647	könig frau teilnahme ort königin sohn berlin staat fürst besuch dienst tante akademie gerlach altenstein wilhelm minister kalb fürstin rückkunft fichte dame ruf weise einnahme möglichkeit lage unterbrechung adel potsdam beantwortung zirkel s.w kanzler regierung weihnachten tribunal sensation summe weile frl coburg geschäft bülow stimme prinz frugalität akten spannung präsident 
7	0,01643	rechnung geschenk elle tuch rtl kleid gray stück geschmack summe guste kassel stoff schnupftuch halstuch redlichkeit zahl rücksicht lächeln schneider schal datum berechnung dutzend point hausfreund rest gr henriette batist belohnung gleichgewicht empfindlichkeit papa md prädikat zeuge jacke individuum dauer pelz maßstab farbe tine bezahlung bestimmung standeserhöhung schumacher lexikon gemütszustand 
8	0,04236	jean paul werk frau richter bitte schrift selige caroline majestät privilegium gatte familie schriftsteller könig verlust biographie witwe dichter ausgabe mayer nachdruck erde glück kaiser herausgabe buchhändler teure menschheit doktor goethe gattin nichte beschützer gemahl graf mensch verdienst bayern legationsrätin herrliche fürst waise anliegen unsterblichkeit dr gnade versicherung titel bildung 
9	0,01173	leute lust mark schnee kammer keller eigenschaft roman titan fenster genialität dörfler bleistift postskript gebäude neuigkeit forelle atem assessor vergänglichkeit physiognomie perle vorwand mittag vorstellung kolorit verweilen walzer dum stillleben fixlein beutel rückgabe sonnenschein sitte hamburg weile schwiegervater cob sprachmeister schmeichelei landstraße vorgrund quell schwalbe regenbogen schloss programm anblick papier 
10	0,05771	herz gott freund frau bruder hand beste seele jewagner gruß weimar mensch gnade geist gedicht engel welt wangenheim gestalt herzogin goethe ritter junge bild zeile wort güte fürstin erden name gesicht lebewohl gedanke knabe fuß cotta herrliche abc bettenburg liebenstein dichter ewr gesang witwe arme treue geschenk tränen rührung deutsche 
11	0,09837	emanuel caroline richter brief otto kind freude gott abend tag coburg herzog emma bier mensch bayreuth liebe heim frau geschenk gegenwart zeit sonntag blatt stadt wort uhlfeld name stube mädchen güte genus nachmittag geschichte goldschmied auge antwort schreiben eisenach titan engel sorge armen lohn geld eile haus visite präsident koffer 
12	0,02631	ew herr brockhaus verleger künstler mayer kupfer darstellung almanach friedrich urania arbeit taschenbuch zeichnung unternehmung idee platte jahrgang buchhändler verlagshandlung name druck schmidt kupferstecher kopie uthe publikum leipzig exemplar wahlverwandtschaft novelle vermittlung ablieferung erwartung hartmann honorar beitrag probe szene schubert anerbieten platz antrag maler minna kommentar vorliebe anweisung termin raum 
13	0,00619	bauer majestät gast märz leute rindfleisch schnee drei pate monat zwölf pferd portion amalie werk händedruck protestant katholik sechs februar schlag wien entschuldigung feld zunge erde professor wirt sonne franken fink fisch dreißig vollzähligkeit bittschreiben mundvoll krebspastete hefe emanuela situation gewitter satire sprichwort derbheit bär sturm witz verfasser wolke redensart 
14	0,0138	wagner müller witz kuss freundlichkeit reichtum gewand rückweg märz keßler einseitigkeit wurzel hahnstein kanzler wörtchen lerchenfeld disposition denkmal georg dichtung muße würzburg sorge gewächs einerlei themis formel lilla sternberg augensprache hinneigen treuerjewagner lotte antonette hoffen diktieren brennstoff jul schlesien pate nachlass konzept hebung besitz arzt anlage witwe blüte freundesgestalten stadtleben 
15	0,0461	vater heine herr mädchen kind emma odilie mantel auguste august geld kutscher geliebte gott kleid maschine kaffee abend bett fräulein wäsche würzburg mutter kiste schreibe xr gedanke post rahmen kur freude strumpf ausgabe gelegenheit geschenk vergnügen aufenthalt segen arbeiten monat ofen nacht hemd hecht elle papier magd probe tag zwang 
16	0,01423	grundsatz mädchen urteil traube ursache brieflein kopf lob licht em tier lippe schatten levi rosalie tadel gram hof unkraut wochenhaube eml bewunderer makel unschuld bestellung behandlung rücken januar menschenkenntnis satz regel teagesellschaft bayreuther iphigenie ehrenburg reinigen lienhart erziehungslehre couvert ehemann schülerin apollo orten vorsänger strickbeutel schweinskopf beschluss kunst mittelmäßige bitterkeit 
17	0,05421	mensch car bruder jahr caroline jette ulf brief od berlin freund richter weib name jude land wort arbeit all frieden israel uhlfeld brf kopf braun feder hand hamburg schweigen otto freude haus gruß mutter pp sommer monat ruhe woche krieg vergnügen kalb ella lust voigt vorsehung jüngling eltern seele christ 
18	0,01213	voß wangenheim heinrich tod bettenburg shakespeare schüler schiller wallbruder graf hören undine götz verfasser alte rückert stück adresse erzählung rudolstadt fresenius corona abraham ritter dichter paris schlegel stuttgart gespräch erstenmal rüstung kollege grimm darmstadt ludwig gehör begeisterung würzburg burg absendung grab übersetzung semmel neumann sigurd oehlenschläger boie zauberring hannover vorrede 
19	0,01554	voss paulus universität geliebte leute student berlin feder mannheim neckar frage kreuzer nachbar heidelberger briefchen kollegium reden welt gegend kolleg mull grimm weinheim fries jünger regierung eintracht kreuznach persönlichkeit kranke zeit lage fall ausführlichkeit tür händel gleichgültigkeit koblenz mainz belehrung kirchenrat bonn zwang heinz schwarz schloss karlsruhe mittelpunkt weimar abend 
20	0,06967	vater mutter max brief mensch emma münchen sohn heidelberg gott otto schwester gruß odilie eltern emanuel freude geld voß arbeiten eile all wetter fl schlichtegroll schelling student voss feuerbach großvater rechnung schreibe bitte freitag briefchen fehler jüngling weihnachten heiterkeit herder sonntag fräulein blättchen professor julius reizenstein henne liebste abend tränen 
21	0,02902	sohn freude heidelberg frau brief freundin dresden besuch gott jean aufenthalt herzogin paul gräfin lob stadt teilnahme person freitag max erinnerung feder bekannte kind bekanntschaft schwarz leipzig band vergnügen kurland gedanke gemahl heinrich paar voss licht fall nachricht geist beifall betragen aufsatz wohlwollen gelegenheit garten kopf gesellschaft gesinnung voraus italien 
22	0,09419	herr frau kind brief minna mayer caroline gold zins vater geld kapital julius gruß pension emma rat april gr richter witwe haus lage rechnung zeit tochter geschenk nachricht assignation geheime mutter richtarsch einnahme juli zahlung kasse empfang vergnügen langermann kalb mahlmann quittung schuld folge ausgabe gelegenheit summe tod bestand märz 
23	0,00878	kind unterricht thilo pferd fr hartmann unterhaltung dresden sander klasse fuß hälfte hofrat westphal lebensgenuss kügelchen lektion rahel wichtige halle mutter vis folie abendtisch urbild sparta kandidat olymp flora merseburg marianne nahrung viertelstunde junker frohberg einsamkeit paradies tropfen berührung stift insel lehrer wagner wäsche weste gegenteil freundin espace mittagsesse geldsack 
24	0,05375	freund falk zeitung mahlmann blatt frau goethe almanach name woche theater wort voß beitrag jahr schütz schiller weimar leipzig mensch ding gedicht idee merkel minna wieland lust anzeige st all stück leute sp publikum abdruck porträt erzählung michaelis institut marionette platz mühe taschenbuch prinzessin burleske appell messe hr bürgermeister teufel 
25	0,01594	mensch gott bild natur wort religion idee künstler glaube göttliche anschauung vernunft ewige zustand leib tod wesen form verstand wahrheit knabe gewalt tugend vater erkenntnis christus anton gebärde wagner stelle volk heilige darstellung phantasie instinkt einheit werner menschheit sinn andacht mystik unsterblichkeit weisheit äußere sinnlichkeit schelling innere gewissheit reiche erde 
26	0,02333	weimar freund müller augenblick gruß henriette deutschland herzog großherzog adelbert gotha erfahrung arzt gattin gemahlin sachsen kunde maßregel staat sieg schule leopold großfürstin volk anwesenheit gedicht zögling entscheidung preuße ergebenheit preußen erlangen anstalt kaiserin wichtigkeit general kongress akademie liebenstein unfall deutsche wiederherstellung fehde europa nähe aufsicht ansicht verehrung graf vogts 
27	0,01344	urteil erklärung burschenschaft wink schauspieler einsender wahrheit name orten landsmannschaft ehrenwort verruf mannheim beleidigung sophie strafe prozess leute schneeberg tanz süddeutschland verteidigung partei aussage franz feind schwägerin wahl schein oberhofmeisterin fleck schuster hölle kunsthandlung dokument faktum horn übergewicht inserat vernachlässigung rechtfertigung rüge rache kehrseite veranlassung ausdehnung ärger verbot vorabend berufung 
28	0,04264	herr ewr band freund jewagner exemplar maler stadt reisen bitte werk messe roman leipzig msc verleger pp verehrung willibald rat bogen exzellenz plan verzeihung name kunst diener publikum cotta hand büchlein freitag adresse ostermesse kabinettssekretär auflage plane rezension arnim beurteilung akkord beförderung omesse zuschrift kunstfreund korrespondenz rücksicht kunstgespräch selen bande 
29	0,37048	herr brief zeit hand frau antwort nachricht wunsch freund bitte güte jahr fall art geschäft umstand angelegenheit wort vergnügen name gesinnung gelegenheit dresden auftrag schreiben rücksicht berlin ansicht hochachtung ehre stand interesse ursache absicht blatt gegenstand anteil achtung teilnahme beweis hinsicht punkt meinung rat zeile anspruch wert empfehlung stelle versprechen 
30	0,00908	flasche feuer schöne getümmel regensburg weimar naht reine nachmittags marmor belohnung natürlichkeit liebenswürdigkeit schopenhauer überlegenheit gewalt unglück magd meinung schönheit bamberger torte amtmann sinngedicht striemen grausamkeit scheiden gottesdienst galgen rebhuhn päckchen posthaus major männerherz angedenken krallen freundliche braten kopist schweinfurt mecklenburg wiederholung nachmittag österreicher reisende angenehme nutzen winkel schwiegersohn mund 
31	0,00745	stunden weiler rezension st rektor eduard studierende hochverehrte lehren soldat klassiker literatur sem psychologie hrr kanone homburg abszess politur wiese degen legationsrätin küche zuhörer rudolf cicero kunstgeschichte freiwillige seminar historie universalgeschichte kopp funktion logik pferderennen dialog prometheus grieche netz einweihung verhärtung ottilia tausch entwurf sulzer joseph taumel urania adler schachtel 
32	0,02549	minna verhältnis ludwig schicksal all weib brockhaus hofrätin madame julius grund professor altenburg weise karoline richard benehmen vorwurf innere verbindung tillich energie krankheit ursache absicht unglück nacht anfall amsterdam aufschluss schmidt verwirrung kollision einfluss kälte geschichte engel jeannette saalfeld wahnsinn bürgschaft ehrenberg pierer weben geständnis entzückung loge fräulein jammer katastrophe 
33	0,02832	bad mayer julius neustadt jahr lähmung arzt frau gesundheit juni caroline krücke stein pflaster kur befinden bediente ottilie freienwald hufeland fuß juli heilung herstellung erfolg uthe wunde stube hilfe gebrauch heim stück entfernung berlin ring droschke marienbad teuerste geschwür sommer grab schritt heidelberg andenken tante apotheke anlass stärkung richard potsdam 
34	0,134	tag haus reise uhr abend wagen zimmer tisch stadt mädchen zeit hof gesellschaft garten natur berg wohnung freitag ort wetter blume mutter herr gegend mittag herzogin bett fall wein augenblick einladung besuch wasser junge ankunft kleinigkeit spaß luft geburtstag tür ton lieben sinn winter abwesenheit menge feiertag hiersein fuß kutscher 
35	0,02624	honorar exemplar herr reimer verleger absatz auflage verlag hochwohlgeboren schrift kontrakt handlung erklärung ew beitrag aufsatz selina abdruck herausgabe georgius hochachtung werk otto journal bedingung manuskript adresse schreiben fall gesamtausgabe ankündigung lieferung beziehung entschädigung schicksal frage unterhandlung regierung vertrag bogen sammlung cotta ausgabe grund maj versuch verhandlung herausgeber land titel 
36	0,02955	berlin richter charlotte jahr sander madame bayreuth bamberg august freundin franke geiger frankfurt edda verwandte karoline kalb sch geschäftsmann lage gegend gerücht präsident fichte leiden münchen otto prinzessin vermutung bayern gegenwart cousine zustand juni heil ostheim legations-rätin besorgung herzogin heloise schuhmacher salz majestät zauber frucht gefangene madam reisende gemahl scherz 
37	0,19078	vater brief tag caroline berlin minna kind leipzig zeit woche freude tochter ernestine reise frau nachricht familie wunsch schwester leben wesen grund lage mahlmann post unruhe gelegenheit augenblick wohnung weimar dresden gegend august geburtstag krankheit idee bild sommer aufenthalt zustand himmel umstand haus mai stelle monat verhältnis winter geld entfernung 
38	0,01484	richard onkel leipzig tante see gedanke schulze möglichkeit hirsch kaufmann neffe schweiz anspruch hering erscheinung sonne erbschaft taube ausdauer zürich bergen löwe bremen unfall fülle menschheit kutscher kampf handlung juris falkenstein pilgrim untergang fortkommen thema alp ufer basel hrn instrument gedächtnis sieg frankfurt deutschland schweizer uthe cousine feind wärme graf 
39	0,11176	geist buch zeit leben welt jahr urteil werk freund schrift meinung rede art kunst sprache gesundheit form frau bemerkung talent kraft aufsatz anfang geschichte arbeit kopf gedicht natur stimme wille lehrer mangel plan gedanke stück schriftsteller goethe stadt andenken wagner buche schöne idee stellen probe manuskript menge ding zweck beste 
