0	0,06194	freund jewagner ewig ewr bitte bester verehrtester band schönen maler fertig anton kunst stets edlen guten reisen allerbester herr welt msc messe verzeihung wage verehrter weimar treuer liebenstein wahrhaft rth herzen deutschen gütigst teuren zwei wünschte freilich gott willibald bettenburg senden lesen goethe herrlichen tausend möge exzellenz wagner einst jungen 
1	0,0786	rth herrn frau minna mayer kinder vater caroline brief erhalten herr treuer gold julius zinsen grüße liebe ber grüßt lebe küße mannes herzlich bitte pension emma nachricht kurant berlin briefe lassen gr geld kapital geschenk kalb minona april richter rat melde treuen einnahme assignation juli witwen gelegenheit tante pro schicke 
2	0,03011	lieben sohn heidelberg freundin freude baireuth jean mannes fr längst gräfin paul empfiehlt allerseits dresden voss max schwarz lob gesehen auf's besuche stadt teilnahme erfreuen töchter herzlich gott kurland nämlich herzogin teure vitzthum betragen gemahl herzlichste bekannten andenken bekanntschaft nebst personen vergnügen freundlichen besuch italien gelegenheit löbichau gedachte neulich gedenke 
3	0,02847	vater mutter max heidelberg voss münchen otto sohn menschen paulus schwestern carové universität voß thiersch studenten baireut geliebter leute stunden schelling heidelberger vaters feuerbach briefchen diesmal geliebte teuerste las blättchen prof rechnung lebt bloß fl henne collegia grimm merke schlichtegroll thüngen eltern welden miedel bonn neckar verstand junge ferien st 
4	0,15439	herr herrn bitte wohlgeboren lassen spaziere ew zeitung erhalten freund verleger hochachtung fall finden sogleich wünsche ehre namen zeit nehmen beiträge art vergnügen geben selber leipzig handlung honorar bogen hochwohlgeboren antwort exemplare erklärung werke erscheinen ergebenster schrift betrifft bitten aufsatz güte falle blätter publikum herren werk verlag bedingungen sachen verlangen 
5	0,02086	richard onkel tante minona julius wesens gesonnen sonne hirsch äußersten anrede dunklen begrüßt teils gewandt erbschaft beweinen milderen rosen angelegentlich bergen gesichtszügen zerstörung vergeblich kleineren täler karriere gleiches sinn sucht phantasie kind kanonen schulze's hering pilgrim wohnungen blutet neffe abgeschnitten eingedenk zwischenraum hervorrufen neugierig rüstigen ehrenberg anspruchslosigkeit richter's schulze außerordentliche 
6	0,04539	car menschen gerne gesund od bruder jette ulf lieben üb meinigen thieriot caroline grüßen antw uhlfelder eher berlin guten geschrieben mir_es juden bisweilen sehen brf israel grüßt richters sie_es em rein namen gesehen nehmen hamburg kopf wider stets schuldig schweigen bekommen bruders braun lesen arbeit adieu antworten lieb lande ella 
7	0,0429	zeitung lassen spaziere falk mahlmann blatt liebster freund sagen goethe voß unterdes läßt merkel nehmen theater lust paar idee sp schiller etc gegeben leute drucken publikum weimar berlin wieland johannes dinge überzeugung jahr halle ergebenster schicken kosten drüber gefaßt übel freimütigen seither abdrucken teufel wink ding prinzessin selber müller rein 
8	0,0191	truchseß voß wagner fouqué könitz wangenheim heinrich bettenburg paul wagners jean shakespeare wein fast schüler correggio müller getan las sintram hörte wallbruder schiller senden undine hochverehrter griesbach sprache gewaltig vier wahrlich folgt würzburg drei alten schlief rindfleisch rückert diktieren gäste mitunter verfasser glas alter burg sicher worten herrlich glauben fresenius 
9	0,02424	charlotte zwölf franken karoline herrn edda geiger majestät weimar sachsen preußen vernommen frankfurt märz jahre kunde bayern verletzt könige erquickt vermuten erde schrift dritter kaiserin orten großherzogs februar gilt söhne russischen besorgungen januar großfürstin gnädige fichte sechs vernehmen vorhaben treu horntal regiertage schnee erwecken gerücht ostheim schnepfenthal vorkommen partei verwandte 
10	0,02263	geist mensch wahrheit religion einst natur wagner vernunft idee cotta bild leib künstler erscheint knaben ewigen anschauung göttliche ewige geistigen göttlichen gott menschlichen religiöse wahren hervor andacht wangenheim darstellung christus form liebend innere kreis notwendig selber bilde truchseß gottes schönheit religiösen thilo erkenntnis verwandelt sinnliche hartmann werner deutschen treibt lichte 
11	1,11421	liebe brief sagen leben zeit gott sehen freude schreiben menschen frau lassen lieben gewiß herz weiß briefe geben mutter caroline seele kinder tage reise glücklich vater freunde herzen guten bitte finden tagen erhalten wünsche glück glaube tag denken richter freundin herzlich bleiben fast freund schönen emanuel nehmen worte mensch kennen 
12	0,0552	vater minna geliebter liebster berlin teurer mannes ernestine caroline bester letzten glücklich leipzig treuste ewig krankheit eimal coburg wunsch begleitung treue unruhe tochter henriette teuerster unmöglich briefes tine gründen mahlmann spaziere post geliebtester gegenden freiberg spaziers interessant tante gray vergeben einlage heirat merzdorf manne zweifeln tinchen gustchen rtl termin gemeinschaftlich 
13	0,02001	gedanken mund schönen pferd weitem drängt fahren paradies vorstellung förster jesu phantasie könig westphal knieberg gerufen unbefangen heil kleinsten pfarrer deutschen perle eitelkeit feld halle auftreten gewande dichtung ottilie ungeschickt einzelnen schöpft kandidat pröbsten stift paradiese nachdenken schmied blickte händedruck unterhaltungen elemente solms rahel drückte konzert nimmer zusammenhäng christlicher söhne 
14	0,02826	emanuel bier herzog zimmer uhr otto emma coburg thieriot rtl uhlfelder stube abends titan heim luise genus einfach gotha hof zart ich_es herders bester holen selig ähnlich herzogin arbeite eisenach hildburghausen otto's adio bayr eilig präsident einspänner liebenstein stirn fas geschenke niemals kinde cotta rechnung erbprinz sitzend gewißen ernsthaft geladen 
15	0,12039	vater emma mutter schreibe odilie brief gestern kind lebe heine grüße guten max geliebte sage gesund welden freude schreiben auguste mädchen herrn schicke vaters abend luise uhr gott gewiß fl weldens kutscher denke lasse schicken hause weißt schön froh geliebtes liebste sachen marie denken geschrieben kaffee geld würzburg reizenstein abends 
16	0,04785	jean paul werke seligen pauls teuren schriften richter familie teure mannes majestät freundes witwe jahren mayer herausgabe verewigten gatten menschheit frau selina hohe verlust edle sämtlichen reimer kaiserlichen gattin bitte absatz unsterblichen nachdruck privilegium legationsrätin deutschen beruhigung sammlung segen unseres ausgabe gesinnungen hochverehrte dichter schriftsteller verehrte biographie max nichte privilegien 
17	0,03108	ew wohlgeb brockhaus spaziere minna almanach mayer unternehmung falk idee urania kupfer hartman paul ergebenste schütz jean friedrich künstler wilmans industrie taschenbuch gesinnung reden novelle konen almanachs darstellungen melden kupferstecher dürfte jahrgang appell leib hartmann vier sechs uthe s.w maler vorhaben gebe wahlverwandtschaften brachmann mskpts schutz erzahlung sander gemäß michaelis 
18	0,04935	henriette emanuel antonie amanda schwendler pauline freund richters kind freundin oh weimar kinder leopold reinhold bayreuth erziehung mußte wagner schwester gesundheit treue geliebte gattin meiningen pflege gruß unseren grafen teurer müller freundschaft krankheit gatten sten schukmann wesen anhänglichkeit heiter ungeachtet grüßt worte sinn pestalozzi schwager erkennen genuß umgebung mancherlei empfindungen 
